id,voc_type_cd,voc_type_nm,voc_cnt,day_cnt
E1000660,12,업무협조,1,1
E1000661,6,청구 수/미납,1,1
E1000662,4,이용,1,1
E1000662,6,청구 수/미납,1,1
E1000663,6,청구 수/미납,1,1
E1000664,1,가입,1,1
E1000665,9,해지,1,1
E1000666,9,해지,1,1
E1000667,5,변경/조회,1,1
E1000668,4,이용,1,1
E1000669,5,변경/조회,1,1
E1000670,6,청구 수/미납,2,1
E1000671,5,변경/조회,1,1
E1000672,9,해지,1,1
E1000673,1,가입,1,1
E1000674,5,변경/조회,2,1
E1000674,8,품질,1,1
E1000674,12,업무협조,2,1
E1000675,12,업무협조,1,1
E1000676,5,변경/조회,2,2
E1000677,1,가입,1,1
E1000677,2,개통,1,1
E1000678,1,가입,1,1
E1000679,7,AS,1,1
E1000679,8,품질,1,1
E1000680,7,AS,1,1
E1000680,9,해지,1,1
E1000681,7,AS,1,1
E1000681,9,해지,1,1
E1000681,12,업무협조,1,1
E1000682,4,이용,1,1
E1000683,4,이용,1,1
E1000683,5,변경/조회,1,1
E1000683,12,업무협조,1,1
E1000684,5,변경/조회,2,2
E1000685,4,이용,1,1
E1000685,5,변경/조회,1,1
E1000685,9,해지,1,1
E1000686,4,이용,2,2
E1000687,8,품질,1,1
E1000688,1,가입,1,1
E1000689,5,변경/조회,1,1
E1000690,9,해지,1,1
E1000691,1,가입,1,1
E1000692,3,채널,1,1
E1000693,6,청구 수/미납,1,1
E1000694,3,채널,1,1
E1000694,6,청구 수/미납,6,2
E1000694,12,업무협조,3,2
E1000695,1,가입,1,1
E1000696,3,채널,1,1
E1000696,9,해지,1,1
E1000697,7,AS,1,1
E1000697,8,품질,1,1
E1000698,12,업무협조,3,2
E1000699,11,정보보호/언론보도,1,1
E1000700,5,변경/조회,1,1
E1000701,9,해지,1,1
E1000702,4,이용,1,1
E1000703,9,해지,1,1
E1000704,1,가입,2,1
E1000704,3,채널,1,1
E1000704,12,업무협조,3,1
E1000705,1,가입,1,1
E1000706,1,가입,1,1
E1000707,7,AS,1,1
E1000707,8,품질,1,1
E1000708,9,해지,1,1
E1000709,9,해지,1,1
E1000709,12,업무협조,1,1
E1000710,1,가입,1,1
E1000711,5,변경/조회,1,1
E1000712,5,변경/조회,1,1
E1000713,1,가입,1,1
E1000714,6,청구 수/미납,1,1
E1000714,9,해지,1,1
E1000715,9,해지,1,1
E1000716,6,청구 수/미납,1,1
E1000717,12,업무협조,2,1
E1000718,4,이용,1,1
E1000718,8,품질,1,1
E1000718,12,업무협조,1,1
E1000719,8,품질,1,1
E1000720,5,변경/조회,1,1
E1000720,9,해지,3,2
E1000721,1,가입,1,1
E1000721,10,혜택,1,1
E1000721,12,업무협조,3,1
E1000722,5,변경/조회,1,1
E1000723,5,변경/조회,2,1
E1000723,6,청구 수/미납,1,1
E1000723,10,혜택,1,1
E1000723,12,업무협조,1,1
E1000724,5,변경/조회,1,1
E1000724,12,업무협조,3,2
E1000725,9,해지,1,1
E1000726,12,업무협조,1,1
E1000727,1,가입,1,1
E1000728,7,AS,1,1
E1000729,4,이용,1,1
E1000729,6,청구 수/미납,1,1
E1000730,8,품질,1,1
E1000731,4,이용,1,1
E1000731,9,해지,1,1
E1000732,10,혜택,1,1
E1000733,6,청구 수/미납,1,1
E1000734,3,채널,1,1
E1000734,9,해지,1,1
E1000735,6,청구 수/미납,1,1
E1000736,1,가입,2,1
E1000736,2,개통,1,1
E1000736,12,업무협조,1,1
E1000737,9,해지,2,2
E1000738,1,가입,1,1
E1000739,9,해지,2,1
E1000740,6,청구 수/미납,1,1
E1000741,12,업무협조,1,1
E1000742,1,가입,1,1
E1000742,6,청구 수/미납,1,1
E1000742,12,업무협조,1,1
E1000743,12,업무협조,4,2
E1000744,7,AS,1,1
E1000744,8,품질,1,1
E1000745,12,업무협조,2,2
E1000746,1,가입,1,1
E1000746,4,이용,1,1
E1000746,12,업무협조,2,2
E1000747,3,채널,2,2
E1000747,5,변경/조회,1,1
E1000748,7,AS,4,2
E1000749,6,청구 수/미납,1,1
E1000749,9,해지,1,1
E1000750,12,업무협조,2,1
E1000751,1,가입,1,1
E1000751,3,채널,2,2
E1000751,4,이용,3,2
E1000751,5,변경/조회,1,1
E1000751,12,업무협조,2,1
E1000752,5,변경/조회,1,1
E1000752,9,해지,3,2
E1000753,6,청구 수/미납,1,1
E1000754,6,청구 수/미납,1,1
E1000755,9,해지,1,1
E1000756,9,해지,1,1
E1000757,1,가입,1,1
E1000758,12,업무협조,1,1
E1000759,9,해지,2,1
E1000759,12,업무협조,1,1
E1000760,12,업무협조,1,1
E1000761,9,해지,1,1
E1000762,1,가입,1,1
E1000762,6,청구 수/미납,1,1
E1000763,6,청구 수/미납,1,1
E1000764,9,해지,1,1
E1000765,6,청구 수/미납,1,1
E1000766,5,변경/조회,1,1
E1000766,9,해지,1,1
E1000766,12,업무협조,3,3
E1000767,8,품질,1,1
E1000768,5,변경/조회,1,1
E1000768,10,혜택,1,1
E1000769,9,해지,1,1
E1000770,11,정보보호/언론보도,1,1
E1000771,6,청구 수/미납,1,1
E1000772,7,AS,2,1
E1000772,8,품질,1,1
E1000773,4,이용,1,1
E1000774,5,변경/조회,1,1
E1000775,5,변경/조회,1,1
E1000775,6,청구 수/미납,1,1
E1000776,5,변경/조회,1,1
E1000777,12,업무협조,1,1
E1000778,12,업무협조,1,1
E1000779,6,청구 수/미납,2,2
E1000780,6,청구 수/미납,1,1
E1000781,12,업무협조,2,2
E1000782,12,업무협조,1,1
E1000783,9,해지,1,1
E1000784,9,해지,1,1
E1000785,9,해지,1,1
E1000786,4,이용,1,1
E1000787,1,가입,1,1
E1000788,9,해지,1,1
E1000789,3,채널,2,2
E1000789,9,해지,1,1
E1000790,6,청구 수/미납,1,1
E1000791,5,변경/조회,1,1
E1000792,9,해지,1,1
E1000793,5,변경/조회,1,1
E1000793,6,청구 수/미납,1,1
E1000793,12,업무협조,1,1
E1000794,12,업무협조,2,1
E1000795,12,업무협조,1,1
E1000796,3,채널,2,1
E1000796,8,품질,1,1
E1000796,12,업무협조,1,1
E1000797,6,청구 수/미납,1,1
E1000798,1,가입,1,1
E1000798,4,이용,1,1
E1000798,12,업무협조,1,1
E1000799,5,변경/조회,1,1
E1000800,1,가입,1,1
E1000801,4,이용,1,1
E1000802,5,변경/조회,2,2
E1000802,9,해지,1,1
E1000802,12,업무협조,2,2
E1000803,4,이용,1,1
E1000804,5,변경/조회,1,1
E1000805,9,해지,1,1
E1000806,3,채널,1,1
E1000807,12,업무협조,1,1
E1000808,3,채널,1,1
E1000809,3,채널,1,1
E1000810,6,청구 수/미납,1,1
E1000811,5,변경/조회,1,1
E1000812,6,청구 수/미납,1,1
E1000813,9,해지,1,1
E1000813,12,업무협조,1,1
E1000814,12,업무협조,1,1
E1000815,6,청구 수/미납,1,1
E1000816,12,업무협조,1,1
E1000817,9,해지,1,1
E1000818,5,변경/조회,1,1
E1000819,12,업무협조,1,1
E1000820,9,해지,1,1
E1000821,9,해지,1,1
E1000822,12,업무협조,2,1
E1000823,1,가입,1,1
E1000824,4,이용,1,1
E1000824,5,변경/조회,2,2
E1000825,7,AS,1,1
E1000826,1,가입,1,1
E1000826,5,변경/조회,1,1
E1000826,6,청구 수/미납,1,1
E1000826,12,업무협조,2,2
E1000827,9,해지,1,1
E1000828,12,업무협조,1,1
E1000829,8,품질,1,1
E1000830,9,해지,1,1
E1000831,8,품질,1,1
E1000832,5,변경/조회,1,1
E1000833,9,해지,1,1
E1000834,3,채널,1,1
E1000834,5,변경/조회,1,1
E1000834,12,업무협조,1,1
E1000835,1,가입,1,1
E1000835,12,업무협조,1,1
E1000836,1,가입,1,1
E1000836,5,변경/조회,1,1
E1000836,6,청구 수/미납,1,1
E1000837,12,업무협조,1,1
E1000838,6,청구 수/미납,1,1
E1000838,8,품질,1,1
E1000839,4,이용,1,1
E1000840,12,업무협조,2,2
E1000841,3,채널,1,1
E1000841,5,변경/조회,3,2
E1000841,6,청구 수/미납,1,1
E1000841,8,품질,1,1
E1000841,9,해지,2,2
E1000842,2,개통,1,1
E1000842,9,해지,3,1
E1000843,1,가입,1,1
E1000844,9,해지,1,1
E1000845,5,변경/조회,1,1
E1000845,8,품질,1,1
E1000846,6,청구 수/미납,1,1
E1000847,1,가입,1,1
E1000848,4,이용,1,1
E1000849,12,업무협조,2,2
E1000850,9,해지,1,1
E1000851,12,업무협조,1,1
E1000852,6,청구 수/미납,1,1
E1000853,6,청구 수/미납,1,1
E1000854,3,채널,2,1
E1000855,3,채널,1,1
E1000855,9,해지,1,1
E1000856,5,변경/조회,1,1
E1000856,8,품질,3,3
E1000857,5,변경/조회,1,1
E1000858,6,청구 수/미납,1,1
E1000859,1,가입,1,1
E1000859,6,청구 수/미납,1,1
E1000860,1,가입,1,1
E1000861,6,청구 수/미납,1,1
E1000862,6,청구 수/미납,1,1
E1000863,3,채널,1,1
E1000863,9,해지,3,3
E1000864,5,변경/조회,2,2
E1000864,12,업무협조,1,1
E1000865,10,혜택,1,1
E1000865,12,업무협조,1,1
E1000866,5,변경/조회,1,1
E1000867,6,청구 수/미납,1,1
E1000867,12,업무협조,1,1
E1000868,9,해지,1,1
E1000869,5,변경/조회,1,1
E1000870,9,해지,1,1
E1000871,12,업무협조,1,1
E1000872,9,해지,2,1
E1000873,9,해지,1,1
E1000874,5,변경/조회,1,1
E1000875,9,해지,1,1
E1000876,4,이용,1,1
E1000876,5,변경/조회,1,1
E1000877,4,이용,1,1
E1000878,4,이용,1,1
E1000879,9,해지,2,2
E1000879,12,업무협조,1,1
E1000880,5,변경/조회,1,1
E1000880,12,업무협조,1,1
E1000881,5,변경/조회,1,1
E1000881,6,청구 수/미납,1,1
E1000881,10,혜택,1,1
E1000881,12,업무협조,2,2
E1000882,5,변경/조회,1,1
E1000882,9,해지,1,1
E1000883,5,변경/조회,1,1
E1000884,3,채널,1,1
E1000885,3,채널,1,1
E1000885,9,해지,1,1
E1000886,1,가입,1,1
E1000886,3,채널,1,1
E1000887,12,업무협조,1,1
E1000888,4,이용,1,1
E1000888,10,혜택,1,1
E1000889,9,해지,2,1
E1000890,4,이용,2,2
E1000891,6,청구 수/미납,1,1
E1000892,9,해지,1,1
E1000893,10,혜택,1,1
E1000893,12,업무협조,2,1
E1000894,1,가입,1,1
E1000894,2,개통,1,1
E1000895,5,변경/조회,1,1
E1000896,9,해지,1,1
E1000897,4,이용,1,1
E1000898,5,변경/조회,1,1
E1000898,12,업무협조,1,1
E1000899,8,품질,1,1
E1000900,5,변경/조회,1,1
E1000901,8,품질,1,1
E1000902,5,변경/조회,1,1
E1000903,12,업무협조,1,1
E1000904,6,청구 수/미납,1,1
E1000905,4,이용,2,2
E1000906,2,개통,1,1
E1000906,5,변경/조회,1,1
E1000906,12,업무협조,2,2
E1000907,9,해지,1,1
E1000908,4,이용,1,1
E1000909,5,변경/조회,1,1
E1000909,12,업무협조,1,1
E1000910,9,해지,1,1
E1000911,12,업무협조,2,1
E1000912,6,청구 수/미납,1,1
E1000912,12,업무협조,1,1
E1000913,4,이용,1,1
E1000913,5,변경/조회,1,1
E1000913,12,업무협조,1,1
E1000914,12,업무협조,1,1
E1000915,1,가입,1,1
E1000916,1,가입,1,1
E1000917,6,청구 수/미납,1,1
E1000918,3,채널,1,1
E1000918,6,청구 수/미납,1,1
E1000918,9,해지,4,2
E1000919,5,변경/조회,1,1
E1000920,1,가입,1,1
E1000920,9,해지,1,1
E1000921,1,가입,1,1
E1000922,12,업무협조,1,1
E1000923,1,가입,1,1
E1000924,7,AS,1,1
E1000925,9,해지,1,1
E1000926,1,가입,1,1
E1000927,1,가입,1,1
E1000928,9,해지,2,2
E1000929,12,업무협조,1,1
E1000930,7,AS,1,1
E1000930,8,품질,1,1
E1000931,9,해지,2,1
E1000932,9,해지,3,3
E1000933,4,이용,1,1
E1000933,8,품질,1,1
E1000933,12,업무협조,1,1
E1000934,5,변경/조회,1,1
E1000935,6,청구 수/미납,1,1
E1000936,1,가입,1,1
E1000937,6,청구 수/미납,1,1
E1000938,1,가입,1,1
E1000939,6,청구 수/미납,2,2
E1000940,6,청구 수/미납,1,1
E1000941,6,청구 수/미납,1,1
E1000942,12,업무협조,1,1
E1000943,9,해지,1,1
E1000944,12,업무협조,1,1
E1000945,4,이용,1,1
E1000946,12,업무협조,1,1
E1000947,9,해지,1,1
E1000948,3,채널,1,1
E1000949,1,가입,1,1
E1000950,1,가입,1,1
E1000950,12,업무협조,1,1
E1000951,6,청구 수/미납,1,1
E1000952,12,업무협조,1,1
E1000953,3,채널,1,1
E1000953,8,품질,1,1
E1000953,12,업무협조,1,1
E1000954,1,가입,1,1
E1000955,6,청구 수/미납,1,1
E1000956,6,청구 수/미납,1,1
E1000957,5,변경/조회,1,1
E1000957,12,업무협조,1,1
E1000958,5,변경/조회,1,1
E1000959,5,변경/조회,2,2
E1000960,9,해지,1,1
E1000961,6,청구 수/미납,1,1
E1000962,5,변경/조회,1,1
E1000962,9,해지,1,1
E1000963,5,변경/조회,1,1
E1000964,6,청구 수/미납,1,1
E1000965,1,가입,1,1
E1000966,3,채널,1,1
E1000967,9,해지,1,1
E1000968,6,청구 수/미납,1,1
E1000969,6,청구 수/미납,1,1
E1000970,8,품질,1,1
E1000971,1,가입,2,1
E1000972,9,해지,1,1
E1000973,5,변경/조회,1,1
E1000973,12,업무협조,2,2
E1000974,1,가입,1,1
E1000975,9,해지,1,1
E1000976,12,업무협조,1,1
E1000977,6,청구 수/미납,1,1
E1000978,10,혜택,1,1
E1000979,4,이용,2,1
E1000980,3,채널,1,1
E1000981,10,혜택,1,1
E1000981,12,업무협조,1,1
E1000982,9,해지,1,1
E1000983,9,해지,1,1
E1000984,12,업무협조,1,1
E1000985,5,변경/조회,1,1
E1000986,12,업무협조,1,1
E1000987,9,해지,1,1
E1000988,9,해지,1,1
E1000989,1,가입,1,1
E1000990,8,품질,1,1
E1000991,6,청구 수/미납,1,1
E1000991,12,업무협조,1,1
E1000992,9,해지,1,1
E1000993,5,변경/조회,1,1
E1000994,6,청구 수/미납,1,1
E1000994,12,업무협조,1,1
E1000995,8,품질,1,1
E1000995,12,업무협조,1,1
E1000996,1,가입,1,1
E1000997,4,이용,1,1
E1000998,1,가입,1,1
E1000999,4,이용,1,1
E1001000,6,청구 수/미납,1,1
E1001001,1,가입,1,1
E1001001,12,업무협조,3,2
E1001002,5,변경/조회,1,1
E1001002,9,해지,1,1
E1001002,12,업무협조,5,2
E1001003,5,변경/조회,1,1
E1001004,10,혜택,1,1
E1001004,12,업무협조,1,1
E1001005,5,변경/조회,1,1
E1001006,4,이용,1,1
E1001007,5,변경/조회,1,1
E1001008,3,채널,1,1
E1001009,6,청구 수/미납,1,1
E1001009,9,해지,3,2
E1001010,9,해지,1,1
E1001011,8,품질,2,1
E1001012,6,청구 수/미납,1,1
E1001012,8,품질,1,1
E1001013,12,업무협조,1,1
E1001014,9,해지,1,1
E1001015,8,품질,1,1
E1001016,8,품질,1,1
E1001016,9,해지,2,1
E1001017,3,채널,1,1
E1001017,6,청구 수/미납,2,1
E1001017,12,업무협조,2,1
E1001018,5,변경/조회,2,2
E1001019,8,품질,1,1
E1001020,9,해지,1,1
E1001021,3,채널,2,1
E1001021,12,업무협조,1,1
E1001022,12,업무협조,1,1
E1001023,6,청구 수/미납,1,1
E1001024,8,품질,1,1
E1001025,4,이용,1,1
E1001026,4,이용,1,1
E1001026,12,업무협조,1,1
E1001027,6,청구 수/미납,1,1
E1001028,12,업무협조,1,1
E1001029,9,해지,1,1
E1001030,12,업무협조,1,1
E1001031,3,채널,1,1
E1001031,9,해지,1,1
E1001031,12,업무협조,1,1
E1001032,6,청구 수/미납,1,1
E1001033,6,청구 수/미납,1,1
E1001034,9,해지,1,1
E1001035,12,업무협조,1,1
E1001036,12,업무협조,1,1
E1001037,5,변경/조회,2,2
E1001037,12,업무협조,2,2
E1001038,4,이용,1,1
E1001039,12,업무협조,1,1
E1001040,4,이용,1,1
E1001040,8,품질,1,1
E1001040,12,업무협조,1,1
E1001041,8,품질,1,1
E1001042,1,가입,1,1
E1001043,12,업무협조,1,1
E1001044,12,업무협조,1,1
E1001045,9,해지,1,1
E1001046,6,청구 수/미납,1,1
E1001046,10,혜택,1,1
E1001047,5,변경/조회,1,1
E1001047,12,업무협조,2,1
E1001048,6,청구 수/미납,1,1
E1001049,9,해지,1,1
E1001050,6,청구 수/미납,1,1
E1001051,5,변경/조회,2,2
E1001052,5,변경/조회,1,1
E1001053,6,청구 수/미납,1,1
E1001054,1,가입,1,1
E1001054,5,변경/조회,1,1
E1001054,8,품질,1,1
E1001054,12,업무협조,1,1
E1001055,10,혜택,1,1
E1001056,4,이용,1,1
E1001057,9,해지,1,1
E1001058,5,변경/조회,1,1
E1001059,1,가입,1,1
E1001060,9,해지,1,1
E1001061,1,가입,2,2
E1001061,3,채널,1,1
E1001061,5,변경/조회,1,1
E1001061,12,업무협조,1,1
E1001062,12,업무협조,1,1
E1001063,9,해지,1,1
E1001064,6,청구 수/미납,1,1
E1001065,4,이용,1,1
E1001066,12,업무협조,1,1
E1001067,7,AS,1,1
E1001067,8,품질,1,1
E1001067,12,업무협조,1,1
E1001068,4,이용,1,1
E1001068,5,변경/조회,1,1
E1001068,12,업무협조,1,1
E1001069,3,채널,1,1
E1001070,5,변경/조회,1,1
E1001071,1,가입,1,1
E1001072,12,업무협조,1,1
E1001073,5,변경/조회,1,1
E1001074,6,청구 수/미납,1,1
E1001075,4,이용,1,1
E1001075,5,변경/조회,1,1
E1001076,12,업무협조,1,1
E1001077,5,변경/조회,1,1
E1001078,9,해지,1,1
E1001079,12,업무협조,2,2
E1001080,5,변경/조회,1,1
E1001081,6,청구 수/미납,1,1
E1001082,9,해지,1,1
E1001083,7,AS,2,2
E1001083,8,품질,3,3
E1001084,6,청구 수/미납,1,1
E1001085,5,변경/조회,1,1
E1001086,9,해지,1,1
E1001087,5,변경/조회,1,1
E1001088,3,채널,1,1
E1001088,5,변경/조회,1,1
E1001089,3,채널,1,1
E1001089,4,이용,1,1
E1001090,4,이용,1,1
E1001091,4,이용,1,1
E1001092,9,해지,1,1
E1001093,5,변경/조회,1,1
E1001094,5,변경/조회,1,1
E1001095,5,변경/조회,1,1
E1001095,12,업무협조,1,1
E1001096,6,청구 수/미납,1,1
E1001096,9,해지,1,1
E1001097,4,이용,1,1
E1001097,5,변경/조회,2,2
E1001097,9,해지,1,1
E1001097,12,업무협조,2,1
E1001098,7,AS,2,2
E1001098,8,품질,1,1
E1001099,6,청구 수/미납,1,1
E1001099,12,업무협조,2,2
E1001100,1,가입,1,1
E1001101,1,가입,1,1
E1001101,12,업무협조,1,1
E1001102,12,업무협조,1,1
E1001103,1,가입,1,1
E1001103,5,변경/조회,1,1
E1001104,8,품질,1,1
E1001105,9,해지,1,1
E1001106,1,가입,1,1
E1001107,5,변경/조회,1,1
E1001108,1,가입,1,1
E1001108,6,청구 수/미납,1,1
E1001109,8,품질,1,1
E1001109,12,업무협조,1,1
E1001110,12,업무협조,1,1
E1001111,1,가입,1,1
E1001112,4,이용,1,1
E1001112,9,해지,1,1
E1001113,4,이용,1,1
E1001114,3,채널,1,1
E1001114,6,청구 수/미납,2,1
E1001115,8,품질,1,1
E1001116,5,변경/조회,1,1
E1001117,1,가입,1,1
E1001118,5,변경/조회,1,1
E1001119,9,해지,1,1
E1001120,5,변경/조회,1,1
E1001120,12,업무협조,1,1
E1001121,7,AS,1,1
E1001121,8,품질,1,1
E1001122,6,청구 수/미납,2,1
E1001122,9,해지,1,1
E1001123,5,변경/조회,2,1
E1001124,5,변경/조회,1,1
E1001125,1,가입,1,1
E1001126,6,청구 수/미납,1,1
E1001127,5,변경/조회,1,1
E1001128,12,업무협조,1,1
E1001129,4,이용,1,1
E1001130,5,변경/조회,1,1
E1001130,8,품질,1,1
E1001130,12,업무협조,1,1
E1001131,6,청구 수/미납,1,1
E1001132,6,청구 수/미납,1,1
E1001133,6,청구 수/미납,2,1
E1001133,12,업무협조,1,1
E1001134,6,청구 수/미납,1,1
E1001135,5,변경/조회,1,1
E1001136,6,청구 수/미납,1,1
E1001136,12,업무협조,1,1
E1001137,3,채널,1,1
E1001137,12,업무협조,1,1
E1001138,3,채널,1,1
E1001138,5,변경/조회,1,1
E1001138,6,청구 수/미납,1,1
E1001139,8,품질,1,1
E1001140,5,변경/조회,1,1
E1001141,9,해지,1,1
E1001142,6,청구 수/미납,1,1
E1001143,6,청구 수/미납,1,1
E1001143,9,해지,1,1
E1001144,10,혜택,2,2
E1001144,12,업무협조,1,1
E1001145,3,채널,2,1
E1001145,5,변경/조회,1,1
E1001145,9,해지,1,1
E1001146,3,채널,1,1
E1001146,4,이용,1,1
E1001146,5,변경/조회,1,1
E1001146,12,업무협조,1,1
E1001147,5,변경/조회,1,1
E1001148,5,변경/조회,1,1
E1001149,9,해지,2,1
E1001150,6,청구 수/미납,1,1
E1001151,9,해지,1,1
E1001151,12,업무협조,1,1
E1001152,6,청구 수/미납,1,1
E1001153,1,가입,1,1
E1001154,8,품질,1,1
E1001154,10,혜택,1,1
E1001155,6,청구 수/미납,1,1
E1001156,12,업무협조,3,2
E1001157,1,가입,1,1
E1001158,1,가입,3,3
E1001159,1,가입,1,1
E1001160,12,업무협조,1,1
E1001161,4,이용,1,1
E1001161,12,업무협조,1,1
E1001162,8,품질,1,1
E1001163,12,업무협조,2,2
E1001164,6,청구 수/미납,1,1
E1001165,1,가입,1,1
E1001165,7,AS,1,1
E1001165,8,품질,1,1
E1001166,5,변경/조회,1,1
E1001167,6,청구 수/미납,1,1
E1001168,9,해지,1,1
E1001169,1,가입,2,2
E1001169,12,업무협조,1,1
E1001170,9,해지,1,1
E1001171,5,변경/조회,1,1
E1001172,12,업무협조,1,1
E1001173,4,이용,1,1
E1001174,4,이용,1,1
E1001175,6,청구 수/미납,1,1
E1001176,5,변경/조회,1,1
E1001177,12,업무협조,1,1
E1001178,1,가입,1,1
E1001179,1,가입,1,1
E1001179,6,청구 수/미납,2,2
E1001179,12,업무협조,1,1
E1001180,4,이용,1,1
E1001181,12,업무협조,2,1
E1001182,4,이용,1,1
E1001182,12,업무협조,1,1
E1001183,5,변경/조회,1,1
E1001184,6,청구 수/미납,1,1
E1001185,6,청구 수/미납,1,1
E1001186,1,가입,1,1
E1001186,5,변경/조회,1,1
E1001187,6,청구 수/미납,1,1
E1001188,6,청구 수/미납,1,1
E1001189,5,변경/조회,1,1
E1001190,9,해지,1,1
E1001190,12,업무협조,1,1
E1001191,5,변경/조회,1,1
E1001192,12,업무협조,1,1
E1001193,12,업무협조,1,1
E1001194,5,변경/조회,1,1
E1001195,12,업무협조,1,1
E1001196,5,변경/조회,1,1
E1001197,6,청구 수/미납,1,1
E1001198,1,가입,1,1
E1001199,5,변경/조회,1,1
E1001199,8,품질,1,1
E1001200,9,해지,1,1
E1001201,7,AS,1,1
E1001201,9,해지,1,1
E1001202,2,개통,1,1
E1001202,9,해지,1,1
E1001202,12,업무협조,1,1
E1001203,5,변경/조회,1,1
E1001204,3,채널,1,1
E1001204,12,업무협조,1,1
E1001205,9,해지,1,1
E1001205,12,업무협조,1,1
E1001206,8,품질,1,1
E1001207,3,채널,1,1
E1001208,6,청구 수/미납,1,1
E1001208,12,업무협조,1,1
E1001209,1,가입,1,1
E1001210,12,업무협조,2,1
E1001211,1,가입,1,1
E1001211,5,변경/조회,1,1
E1001212,12,업무협조,2,2
E1001213,9,해지,1,1
E1001214,3,채널,1,1
E1001214,4,이용,2,2
E1001214,5,변경/조회,3,3
E1001214,9,해지,1,1
E1001214,10,혜택,1,1
E1001214,11,정보보호/언론보도,1,1
E1001214,12,업무협조,2,1
E1001215,4,이용,1,1
E1001216,8,품질,1,1
E1001217,4,이용,1,1
E1001218,4,이용,1,1
E1001218,12,업무협조,1,1
E1001219,9,해지,3,3
E1001220,1,가입,1,1
E1001220,12,업무협조,1,1
E1001221,1,가입,1,1
E1001222,9,해지,1,1
E1001223,12,업무협조,1,1
E1001224,9,해지,1,1
E1001225,9,해지,1,1
E1001225,12,업무협조,1,1
E1001226,5,변경/조회,1,1
E1001226,9,해지,1,1
E1001227,9,해지,1,1
E1001227,12,업무협조,1,1
E1001228,3,채널,1,1
E1001228,4,이용,2,2
E1001228,6,청구 수/미납,1,1
E1001228,12,업무협조,3,1
E1001229,4,이용,1,1
E1001230,1,가입,1,1
E1001230,12,업무협조,2,2
E1001231,9,해지,1,1
E1001232,1,가입,1,1
E1001233,9,해지,1,1
E1001234,8,품질,1,1
E1001235,8,품질,1,1
E1001235,12,업무협조,1,1
E1001236,1,가입,1,1
E1001237,9,해지,1,1
E1001237,12,업무협조,1,1
E1001238,5,변경/조회,1,1
E1001239,9,해지,2,2
E1001240,1,가입,1,1
E1001240,5,변경/조회,2,2
E1001241,1,가입,1,1
E1001241,9,해지,1,1
E1001242,12,업무협조,2,1
E1001243,8,품질,1,1
E1001244,3,채널,1,1
E1001245,1,가입,1,1
E1001246,8,품질,1,1
E1001246,12,업무협조,1,1
E1001247,6,청구 수/미납,1,1
E1001248,9,해지,2,2
E1001249,9,해지,2,2
E1001250,9,해지,1,1
E1001251,12,업무협조,1,1
E1001252,1,가입,1,1
E1001252,9,해지,1,1
E1001252,12,업무협조,1,1
E1001253,8,품질,1,1
E1001254,1,가입,1,1
E1001255,8,품질,1,1
E1001256,5,변경/조회,1,1
E1001257,12,업무협조,1,1
E1001258,9,해지,2,1
E1001259,9,해지,1,1
E1001260,8,품질,1,1
E1001261,6,청구 수/미납,1,1
E1001261,12,업무협조,9,2
E1001262,9,해지,1,1
E1001263,1,가입,1,1
E1001264,6,청구 수/미납,1,1
E1001265,1,가입,1,1
E1001266,9,해지,1,1
E1001267,6,청구 수/미납,1,1
E1001268,5,변경/조회,2,2
E1001269,8,품질,1,1
E1001270,9,해지,1,1
E1001271,7,AS,1,1
E1001271,9,해지,2,1
E1001272,5,변경/조회,1,1
E1001273,9,해지,1,1
E1001274,7,AS,1,1
